user_id,test_group,credit_score_bucket,income_level,has_login,has_viewed_dashboard,has_clicked_credit_health,has_started_app,has_submitted_app,is_converted,application_amount
USER_02555,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02556,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02557,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02558,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02559,control,Fair,High,1,1,1,0,0,0,
USER_02560,treatment,Fair,High,1,1,1,0,0,0,
USER_02561,control,Poor,Medium,1,1,0,0,0,0,
USER_02562,treatment,Poor,High,1,1,1,0,0,0,
USER_02563,control,Fair,Medium,1,1,1,0,0,0,
USER_02564,treatment,Good,Medium,1,1,1,1,1,1,12917.0
USER_02565,treatment,Good,High,1,1,0,0,0,0,
USER_02566,control,Good,Medium,1,1,1,0,0,0,
USER_02567,treatment,Good,Medium,1,1,1,1,1,1,9089.0
USER_02568,control,Fair,Low,1,1,0,0,0,0,
USER_02569,treatment,Excellent,High,1,1,0,0,0,0,
USER_02570,control,Good,Medium,1,1,0,0,0,0,
USER_02571,control,Fair,Medium,1,1,0,0,0,0,
USER_02572,control,Good,High,1,1,0,0,0,0,
USER_02573,control,Good,Medium,1,1,0,0,0,0,
USER_02574,control,Fair,Medium,1,1,1,0,0,0,
USER_02575,treatment,Good,High,1,1,1,0,0,0,
USER_02576,control,Fair,Medium,1,1,0,0,0,0,
USER_02577,treatment,Fair,Low,1,1,1,0,0,0,
USER_02578,treatment,Good,Low,1,1,1,0,0,0,
USER_02579,control,Excellent,Medium,1,1,0,0,0,0,
USER_02580,treatment,Excellent,High,1,1,1,0,0,0,
USER_02581,control,Good,Medium,1,1,1,0,0,0,
USER_02582,treatment,Good,Medium,1,1,1,0,0,0,
USER_02583,control,Excellent,Medium,1,1,0,0,0,0,
USER_02584,treatment,Excellent,Medium,1,1,1,1,1,1,16880.0
USER_02585,treatment,Good,Low,1,1,0,0,0,0,
USER_02586,control,Excellent,Medium,1,1,1,0,0,0,
USER_02587,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02588,treatment,Good,High,1,1,1,0,0,0,
USER_02589,control,Good,Medium,1,1,1,0,0,0,
USER_02590,control,Fair,Medium,1,1,1,0,0,0,
USER_02591,control,Fair,Medium,1,1,1,0,0,0,
USER_02592,control,Excellent,Medium,1,1,0,0,0,0,
USER_02593,control,Poor,High,1,1,0,0,0,0,
USER_02594,treatment,Excellent,High,1,1,1,0,0,0,
USER_02595,treatment,Excellent,Low,1,1,1,1,1,1,8866.0
USER_02596,control,Excellent,High,1,1,1,0,0,0,
USER_02597,treatment,Good,Low,1,1,1,1,1,1,13756.0
USER_02598,treatment,Excellent,High,1,1,1,0,0,0,
USER_02599,treatment,Good,Low,1,1,1,1,1,1,12398.0
USER_02600,treatment,Fair,Medium,1,1,1,1,1,1,19866.0
USER_02601,treatment,Fair,Low,1,1,1,0,0,0,
USER_02602,control,Fair,Low,1,1,1,0,0,0,
USER_02603,treatment,Excellent,Low,1,1,0,0,0,0,
USER_02604,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02605,control,Good,High,1,1,0,0,0,0,
USER_02606,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02607,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02608,control,Fair,Medium,1,1,1,0,0,0,
USER_02609,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02610,control,Fair,Medium,1,1,1,0,0,0,
USER_02611,treatment,Fair,Medium,1,1,1,1,1,1,16925.0
USER_02612,treatment,Good,Medium,1,1,1,1,1,1,6754.0
USER_02613,control,Excellent,Medium,1,1,0,0,0,0,
USER_02614,control,Fair,Medium,1,1,1,0,0,0,
USER_02615,control,Excellent,Medium,1,1,0,0,0,0,
USER_02616,treatment,Fair,Low,1,1,1,0,0,0,
USER_02617,control,Good,High,1,1,0,0,0,0,
USER_02618,treatment,Good,Medium,1,1,1,1,1,1,11869.0
USER_02619,control,Good,Medium,1,1,0,0,0,0,
USER_02620,treatment,Good,Medium,1,1,1,1,1,1,12464.0
USER_02621,treatment,Good,Low,1,1,1,1,1,1,11236.0
USER_02622,treatment,Good,Medium,1,1,1,0,0,0,
USER_02623,treatment,Fair,Medium,1,1,1,1,1,1,15742.0
USER_02624,control,Excellent,Medium,1,1,0,0,0,0,
USER_02625,control,Fair,High,1,1,0,0,0,0,
USER_02626,control,Excellent,Low,1,1,1,0,0,0,
USER_02627,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02628,treatment,Good,Medium,1,1,1,0,0,0,
USER_02629,treatment,Excellent,Low,1,1,1,0,0,0,
USER_02630,treatment,Fair,Low,1,1,1,0,0,0,
USER_02631,control,Good,Low,1,1,0,0,0,0,
USER_02632,control,Fair,Medium,1,1,0,0,0,0,
USER_02633,control,Fair,Low,1,1,1,0,0,0,
USER_02634,treatment,Good,Medium,1,1,1,1,1,1,9346.0
USER_02635,control,Excellent,Medium,1,1,0,0,0,0,
USER_02636,control,Good,Medium,1,1,0,0,0,0,
USER_02637,treatment,Good,Medium,1,1,1,0,0,0,
USER_02638,treatment,Good,High,1,1,1,0,0,0,
USER_02639,treatment,Good,Medium,1,1,1,1,1,1,6005.0
USER_02640,treatment,Fair,High,1,1,1,0,0,0,
USER_02641,treatment,Fair,Low,1,1,0,0,0,0,
USER_02642,treatment,Good,Low,1,1,1,0,0,0,
USER_02643,control,Excellent,Low,1,1,1,0,0,0,
USER_02644,control,Good,Medium,1,1,1,0,0,0,
USER_02645,treatment,Good,Medium,1,1,1,0,0,0,
USER_02646,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02647,control,Fair,Medium,1,1,0,0,0,0,
USER_02648,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02649,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02650,control,Good,Medium,1,1,0,0,0,0,
USER_02651,control,Fair,Low,1,1,0,0,0,0,
USER_02652,control,Excellent,Medium,1,1,0,0,0,0,
USER_02653,control,Good,Medium,1,1,0,0,0,0,
USER_02654,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02655,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02656,control,Fair,Medium,1,1,0,0,0,0,
USER_02657,control,Good,Low,1,1,0,0,0,0,
USER_02658,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02659,treatment,Good,Medium,1,1,1,0,0,0,
USER_02660,treatment,Good,Medium,1,1,1,1,1,1,10530.0
USER_02661,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02662,treatment,Good,Medium,1,1,1,1,1,1,7584.0
USER_02663,control,Good,High,1,1,0,0,0,0,
USER_02664,control,Fair,High,1,1,1,0,0,0,
USER_02665,treatment,Excellent,Low,1,1,1,0,0,0,
USER_02666,control,Fair,Low,1,1,1,0,0,0,
USER_02667,treatment,Good,High,1,1,1,0,0,0,
USER_02668,treatment,Good,Medium,1,1,1,0,0,0,
USER_02669,control,Fair,Medium,1,1,0,0,0,0,
USER_02670,control,Good,Medium,1,1,0,0,0,0,
USER_02671,control,Good,High,1,1,0,0,0,0,
USER_02672,treatment,Poor,Low,1,1,1,0,0,0,
USER_02673,treatment,Good,Low,1,1,1,1,1,1,5269.0
USER_02674,control,Poor,Medium,1,1,0,0,0,0,
USER_02675,treatment,Good,High,1,1,1,1,1,1,9611.0
USER_02676,treatment,Good,Medium,1,1,1,1,1,1,16313.0
USER_02677,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02678,treatment,Good,High,1,1,1,1,1,1,17915.0
USER_02679,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02680,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02681,control,Good,High,1,1,1,0,0,0,
USER_02682,control,Excellent,High,1,1,1,1,1,1,7363.0
USER_02683,treatment,Good,High,1,1,1,0,0,0,
USER_02684,control,Fair,Medium,1,1,0,0,0,0,
USER_02685,control,Fair,Medium,1,1,0,0,0,0,
USER_02686,treatment,Good,Medium,1,1,1,1,1,1,10182.0
USER_02687,control,Fair,Medium,1,1,0,0,0,0,
USER_02688,treatment,Excellent,Medium,1,1,1,1,1,1,9201.0
USER_02689,control,Good,Medium,1,1,0,0,0,0,
USER_02690,control,Good,Low,1,1,0,0,0,0,
USER_02691,treatment,Fair,Low,1,1,1,0,0,0,
USER_02692,control,Good,Medium,1,1,1,0,0,0,
USER_02693,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02694,treatment,Good,Medium,1,1,1,1,1,1,8310.0
USER_02695,control,Good,Low,1,1,1,0,0,0,
USER_02696,treatment,Excellent,Low,1,1,1,0,0,0,
USER_02697,treatment,Excellent,Low,1,1,1,1,1,1,15323.0
USER_02698,control,Excellent,High,1,1,0,0,0,0,
USER_02699,control,Poor,Medium,1,1,1,0,0,0,
USER_02700,control,Excellent,Medium,1,1,0,0,0,0,
USER_02701,control,Good,Medium,1,1,0,0,0,0,
USER_02702,control,Excellent,Medium,1,1,0,0,0,0,
USER_02703,treatment,Good,Medium,1,1,1,1,1,1,14182.0
USER_02704,control,Excellent,High,1,1,1,0,0,0,
USER_02705,control,Fair,Medium,1,1,0,0,0,0,
USER_02706,treatment,Good,Medium,1,1,1,0,0,0,
USER_02707,control,Fair,High,1,1,0,0,0,0,
USER_02708,control,Good,Medium,1,1,1,0,0,0,
USER_02709,treatment,Good,Medium,1,1,1,1,1,1,12683.0
USER_02710,treatment,Excellent,High,1,1,0,0,0,0,
USER_02711,treatment,Good,Low,1,1,1,1,1,1,7852.0
USER_02712,control,Fair,Medium,1,1,1,0,0,0,
USER_02713,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02714,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02715,control,Excellent,High,1,1,0,0,0,0,
USER_02716,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02717,treatment,Good,Medium,1,1,1,1,1,1,7574.0
USER_02718,control,Fair,Low,1,1,1,0,0,0,
USER_02719,control,Good,Medium,1,1,0,0,0,0,
USER_02720,control,Fair,Medium,1,1,0,0,0,0,
USER_02721,treatment,Poor,High,1,1,1,1,1,1,5845.0
USER_02722,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02723,treatment,Good,Medium,1,1,1,0,0,0,
USER_02724,treatment,Excellent,High,1,1,1,0,0,0,
USER_02725,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02726,control,Poor,Low,1,1,0,0,0,0,
USER_02727,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02728,control,Fair,Medium,1,1,0,0,0,0,
USER_02729,control,Good,High,1,1,0,0,0,0,
USER_02730,treatment,Fair,High,1,1,1,0,0,0,
USER_02731,treatment,Good,Medium,1,1,1,1,1,1,13028.0
USER_02732,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02733,treatment,Good,Medium,1,1,1,1,1,1,13542.0
USER_02734,treatment,Fair,Low,1,1,1,0,0,0,
USER_02735,control,Poor,Medium,1,1,1,0,0,0,
USER_02736,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02737,treatment,Fair,High,1,1,1,0,0,0,
USER_02738,control,Fair,Low,1,1,0,0,0,0,
USER_02739,control,Fair,Medium,1,1,0,0,0,0,
USER_02740,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02741,control,Excellent,Medium,1,1,1,0,0,0,
USER_02742,control,Poor,Low,1,1,0,0,0,0,
USER_02743,control,Excellent,High,1,1,1,0,0,0,
USER_02744,control,Poor,Medium,1,1,1,0,0,0,
USER_02745,treatment,Good,Medium,1,1,1,1,1,1,19516.0
USER_02746,control,Fair,Medium,1,1,0,0,0,0,
USER_02747,control,Poor,Medium,1,1,1,0,0,0,
USER_02748,control,Good,Medium,1,1,0,0,0,0,
USER_02749,control,Good,High,1,1,0,0,0,0,
USER_02750,control,Good,Medium,1,1,0,0,0,0,
USER_02751,treatment,Good,Medium,1,1,1,1,1,1,10510.0
USER_02752,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02753,control,Good,Low,1,1,0,0,0,0,
USER_02754,control,Good,Medium,1,1,0,0,0,0,
USER_02755,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02756,control,Good,Medium,1,1,1,0,0,0,
USER_02757,control,Excellent,Medium,1,1,1,0,0,0,
USER_02758,control,Excellent,Low,1,1,0,0,0,0,
USER_02759,treatment,Poor,High,1,1,1,0,0,0,
USER_02760,control,Excellent,Medium,1,1,1,0,0,0,
USER_02761,treatment,Good,Medium,1,1,1,1,1,1,9555.0
USER_02762,control,Fair,Medium,1,1,1,0,0,0,
USER_02763,control,Good,Medium,1,1,0,0,0,0,
USER_02764,control,Excellent,Low,1,1,1,0,0,0,
USER_02765,control,Good,Medium,1,1,1,0,0,0,
USER_02766,treatment,Good,Medium,1,1,1,0,0,0,
USER_02767,treatment,Good,High,1,1,1,0,0,0,
USER_02768,treatment,Good,Medium,1,1,1,0,0,0,
USER_02769,control,Good,Medium,1,1,0,0,0,0,
USER_02770,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02771,treatment,Fair,High,1,1,1,0,0,0,
USER_02772,control,Excellent,High,1,1,0,0,0,0,
USER_02773,treatment,Good,Medium,1,1,1,0,0,0,
USER_02774,control,Fair,Medium,1,1,1,1,1,1,11711.0
USER_02775,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02776,treatment,Good,High,1,1,1,1,1,1,7114.0
USER_02777,treatment,Fair,High,1,1,1,0,0,0,
USER_02778,control,Poor,Medium,1,1,0,0,0,0,
USER_02779,control,Poor,Medium,1,1,0,0,0,0,
USER_02780,control,Good,Medium,1,1,0,0,0,0,
USER_02781,treatment,Good,High,1,1,0,0,0,0,
USER_02782,treatment,Good,Medium,1,1,1,0,0,0,
USER_02783,treatment,Good,Medium,1,1,1,1,1,1,7857.0
USER_02784,control,Good,Medium,1,1,0,0,0,0,
USER_02785,control,Good,Low,1,1,1,0,0,0,
USER_02786,treatment,Fair,High,1,1,1,0,0,0,
USER_02787,control,Excellent,Low,1,1,0,0,0,0,
USER_02788,control,Good,Medium,1,1,0,0,0,0,
USER_02789,treatment,Fair,High,1,1,1,0,0,0,
USER_02790,treatment,Good,Medium,1,1,1,1,1,1,15919.0
USER_02791,control,Fair,Medium,1,1,1,0,0,0,
USER_02792,control,Good,Medium,1,1,0,0,0,0,
USER_02793,control,Good,Medium,1,1,0,0,0,0,
USER_02794,control,Good,High,1,1,1,0,0,0,
USER_02795,treatment,Good,High,1,1,1,0,0,0,
USER_02796,control,Good,Medium,1,1,0,0,0,0,
USER_02797,control,Poor,Medium,1,1,0,0,0,0,
USER_02798,treatment,Fair,Low,1,1,1,0,0,0,
USER_02799,control,Good,Medium,1,1,1,1,1,1,14641.0
USER_02800,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02801,control,Fair,Medium,1,1,1,1,1,1,7674.0
USER_02802,control,Good,Medium,1,1,0,0,0,0,
USER_02803,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02804,control,Fair,Medium,1,1,1,0,0,0,
USER_02805,treatment,Good,Medium,1,1,0,0,0,0,
USER_02806,treatment,Good,High,1,1,1,1,1,1,6450.0
USER_02807,treatment,Excellent,High,1,1,1,0,0,0,
USER_02808,control,Good,Low,1,1,0,0,0,0,
USER_02809,treatment,Good,Low,1,1,1,0,0,0,
USER_02810,control,Poor,Medium,1,1,0,0,0,0,
USER_02811,control,Fair,Medium,1,1,1,0,0,0,
USER_02812,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02813,control,Good,High,1,1,0,0,0,0,
USER_02814,treatment,Excellent,High,1,1,1,0,0,0,
USER_02815,treatment,Good,Medium,1,1,1,0,0,0,
USER_02816,treatment,Good,Medium,1,1,1,0,0,0,
USER_02817,control,Good,Medium,1,1,0,0,0,0,
USER_02818,treatment,Poor,High,1,1,1,0,0,0,
USER_02819,treatment,Good,High,1,1,1,1,1,1,12247.0
USER_02820,treatment,Excellent,Medium,1,1,1,1,1,1,11371.0
USER_02821,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02822,control,Fair,Medium,1,1,0,0,0,0,
USER_02823,control,Good,Medium,1,1,0,0,0,0,
USER_02824,control,Fair,Medium,1,1,1,0,0,0,
USER_02825,treatment,Fair,Low,1,1,1,0,0,0,
USER_02826,treatment,Poor,High,1,1,1,0,0,0,
USER_02827,control,Fair,High,1,1,0,0,0,0,
USER_02828,treatment,Excellent,High,1,1,1,0,0,0,
USER_02829,treatment,Excellent,Medium,1,1,1,1,1,1,11690.0
USER_02830,control,Good,Low,1,1,1,0,0,0,
USER_02831,treatment,Good,High,1,1,0,0,0,0,
USER_02832,control,Poor,High,1,1,1,0,0,0,
USER_02833,treatment,Good,High,1,1,1,1,1,1,6254.0
USER_02834,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02835,control,Fair,Medium,1,1,1,0,0,0,
USER_02836,treatment,Good,High,1,1,1,0,0,0,
USER_02837,control,Fair,Medium,1,1,0,0,0,0,
USER_02838,treatment,Fair,Medium,1,1,1,1,1,1,16054.0
USER_02839,treatment,Excellent,Low,1,1,1,0,0,0,
USER_02840,treatment,Good,Medium,1,1,1,0,0,0,
USER_02841,treatment,Poor,Low,1,1,1,0,0,0,
USER_02842,control,Good,Low,1,1,0,0,0,0,
USER_02843,control,Good,Medium,1,1,0,0,0,0,
USER_02844,control,Excellent,Medium,1,1,1,0,0,0,
USER_02845,control,Good,Medium,1,1,0,0,0,0,
USER_02846,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02847,control,Fair,Low,1,1,0,0,0,0,
USER_02848,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02849,control,Good,Medium,1,1,0,0,0,0,
USER_02850,treatment,Good,High,1,1,1,0,0,0,
USER_02851,treatment,Poor,Low,1,1,1,0,0,0,
USER_02852,treatment,Good,Medium,1,1,1,1,1,1,17929.0
USER_02853,control,Poor,Medium,1,1,0,0,0,0,
USER_02854,treatment,Excellent,Low,1,1,0,0,0,0,
USER_02855,control,Excellent,Low,1,1,0,0,0,0,
USER_02856,treatment,Excellent,High,1,1,1,1,1,1,12494.0
USER_02857,treatment,Excellent,Medium,1,1,1,1,1,1,13801.0
USER_02858,treatment,Poor,High,1,1,1,0,0,0,
USER_02859,treatment,Good,Medium,1,1,1,1,1,1,12775.0
USER_02860,treatment,Good,High,1,1,1,0,0,0,
USER_02861,treatment,Good,Medium,1,1,1,1,1,1,8417.0
USER_02862,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02863,treatment,Excellent,Medium,1,1,1,1,1,1,9313.0
USER_02864,control,Poor,Medium,1,1,1,0,0,0,
USER_02865,control,Poor,Medium,1,1,0,0,0,0,
USER_02866,treatment,Good,Medium,1,1,1,1,1,1,10166.0
USER_02867,control,Good,Medium,1,1,1,0,0,0,
USER_02868,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02869,control,Fair,High,1,1,0,0,0,0,
USER_02870,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02871,control,Fair,Low,1,1,1,0,0,0,
USER_02872,treatment,Excellent,High,1,1,1,1,1,1,13985.0
USER_02873,control,Good,Medium,1,1,0,0,0,0,
USER_02874,control,Fair,Medium,1,1,1,0,0,0,
USER_02875,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02876,treatment,Good,Medium,1,1,1,0,0,0,
USER_02877,treatment,Excellent,High,1,1,1,0,0,0,
USER_02878,treatment,Good,Low,1,1,1,0,0,0,
USER_02879,treatment,Fair,High,1,1,1,0,0,0,
USER_02880,treatment,Good,Medium,1,1,1,0,0,0,
USER_02881,control,Fair,Medium,1,1,0,0,0,0,
USER_02882,treatment,Good,Medium,1,1,1,1,1,1,17461.0
USER_02883,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_02884,control,Poor,Medium,1,1,1,0,0,0,
USER_02885,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02886,treatment,Good,Medium,1,1,1,0,0,0,
USER_02887,control,Fair,Low,1,1,1,0,0,0,
USER_02888,control,Excellent,High,1,1,0,0,0,0,
USER_02889,treatment,Poor,Medium,1,1,1,1,1,1,15390.0
USER_02890,treatment,Fair,Medium,1,1,0,0,0,0,
USER_02891,control,Good,Medium,1,1,0,0,0,0,
USER_02892,treatment,Good,High,1,1,1,1,1,1,14241.0
USER_02893,treatment,Fair,Low,1,1,1,0,0,0,
USER_02894,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02895,treatment,Excellent,High,1,1,0,0,0,0,
USER_02896,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_02897,control,Good,Low,1,1,0,0,0,0,
USER_02898,control,Excellent,Low,1,1,0,0,0,0,
USER_02899,treatment,Good,Medium,1,1,1,0,0,0,
USER_02900,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_02901,control,Fair,Medium,1,1,1,0,0,0,
USER_02902,treatment,Fair,Low,1,1,1,0,0,0,
USER_02903,treatment,Fair,Low,1,1,1,0,0,0,
USER_02904,control,Excellent,Low,1,1,1,0,0,0,
USER_02905,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02906,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02907,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02908,control,Good,Medium,1,1,1,0,0,0,
USER_02909,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02910,control,Poor,Medium,1,1,0,0,0,0,
USER_02911,control,Excellent,Medium,1,1,0,0,0,0,
USER_02912,treatment,Good,High,1,1,0,0,0,0,
USER_02913,control,Good,Medium,1,1,0,0,0,0,
USER_02914,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02915,control,Excellent,Medium,1,1,0,0,0,0,
USER_02916,treatment,Good,Medium,1,1,1,1,1,1,12508.0
USER_02917,treatment,Excellent,High,1,1,1,0,0,0,
USER_02918,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02919,treatment,Excellent,High,1,1,1,0,0,0,
USER_02920,treatment,Fair,Low,1,1,1,0,0,0,
USER_02921,treatment,Good,Medium,1,1,1,1,1,1,10665.0
USER_02922,control,Fair,High,1,1,1,0,0,0,
USER_02923,control,Good,Medium,1,1,0,0,0,0,
USER_02924,treatment,Excellent,Low,1,1,0,0,0,0,
USER_02925,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_02926,treatment,Good,Low,1,1,0,0,0,0,
USER_02927,control,Good,Medium,1,1,0,0,0,0,
USER_02928,treatment,Good,Low,1,1,1,1,1,1,16573.0
USER_02929,treatment,Good,High,1,1,1,1,1,1,13045.0
USER_02930,treatment,Poor,Low,1,1,1,0,0,0,
USER_02931,treatment,Good,Low,1,1,1,0,0,0,
USER_02932,control,Fair,Low,1,1,1,0,0,0,
USER_02933,treatment,Poor,Medium,1,1,0,0,0,0,
USER_02934,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_02935,treatment,Good,High,1,1,1,0,0,0,
USER_02936,treatment,Good,Medium,1,1,1,0,0,0,
USER_02937,treatment,Excellent,Low,1,1,1,1,1,1,7100.0
USER_02938,control,Good,Medium,1,1,1,0,0,0,
USER_02939,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02940,control,Fair,High,1,1,0,0,0,0,
USER_02941,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02942,control,Good,Low,1,1,0,0,0,0,
USER_02943,treatment,Fair,Low,1,1,1,0,0,0,
USER_02944,control,Fair,Low,1,1,0,0,0,0,
USER_02945,treatment,Excellent,Medium,1,1,1,1,1,1,5743.0
USER_02946,control,Poor,Medium,1,1,1,0,0,0,
USER_02947,control,Fair,Medium,1,1,0,0,0,0,
USER_02948,control,Poor,Medium,1,1,0,0,0,0,
USER_02949,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02950,control,Fair,Low,1,1,0,0,0,0,
USER_02951,control,Excellent,Medium,1,1,0,0,0,0,
USER_02952,treatment,Fair,Low,1,1,1,0,0,0,
USER_02953,treatment,Good,Medium,1,1,1,0,0,0,
USER_02954,treatment,Good,Medium,1,1,1,0,0,0,
USER_02955,treatment,Excellent,Low,1,1,1,1,1,1,13444.0
USER_02956,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02957,control,Fair,Medium,1,1,0,0,0,0,
USER_02958,treatment,Fair,Low,1,1,1,0,0,0,
USER_02959,control,Good,Medium,1,1,0,0,0,0,
USER_02960,control,Fair,High,1,1,0,0,0,0,
USER_02961,treatment,Fair,Low,1,1,1,0,0,0,
USER_02962,control,Fair,Low,1,1,1,0,0,0,
USER_02963,treatment,Fair,High,1,1,1,0,0,0,
USER_02964,treatment,Good,High,1,1,0,0,0,0,
USER_02965,treatment,Good,Low,1,1,1,0,0,0,
USER_02966,control,Excellent,Medium,1,1,0,0,0,0,
USER_02967,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02968,control,Good,Low,1,1,0,0,0,0,
USER_02969,control,Fair,Medium,1,1,1,0,0,0,
USER_02970,treatment,Good,Medium,1,1,1,1,1,1,17154.0
USER_02971,treatment,Fair,High,1,1,1,0,0,0,
USER_02972,control,Good,Medium,1,1,0,0,0,0,
USER_02973,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_02974,control,Poor,High,1,1,0,0,0,0,
USER_02975,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02976,control,Poor,Medium,1,1,0,0,0,0,
USER_02977,control,Fair,Low,1,1,0,0,0,0,
USER_02978,control,Excellent,Medium,1,1,1,0,0,0,
USER_02979,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02980,treatment,Poor,Medium,1,1,0,0,0,0,
USER_02981,treatment,Poor,High,1,1,1,0,0,0,
USER_02982,control,Fair,Medium,1,1,0,0,0,0,
USER_02983,treatment,Fair,Low,1,1,0,0,0,0,
USER_02984,control,Fair,Medium,1,1,0,0,0,0,
USER_02985,control,Excellent,High,1,1,0,0,0,0,
USER_02986,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02987,control,Excellent,Low,1,1,0,0,0,0,
USER_02988,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02989,control,Excellent,Medium,1,1,1,0,0,0,
USER_02990,control,Good,Medium,1,1,1,0,0,0,
USER_02991,treatment,Excellent,Medium,1,1,1,1,1,1,8075.0
USER_02992,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02993,treatment,Good,Low,1,1,1,1,1,1,7643.0
USER_02994,treatment,Fair,Low,1,1,1,0,0,0,
USER_02995,control,Good,Low,1,1,0,0,0,0,
USER_02996,control,Good,High,1,1,0,0,0,0,
USER_02997,control,Fair,Low,1,1,0,0,0,0,
USER_02998,treatment,Good,Medium,1,1,1,1,1,1,16198.0
USER_02999,control,Good,High,1,1,1,1,1,1,19491.0
USER_03000,treatment,Fair,High,1,1,1,0,0,0,
USER_03001,control,Good,High,1,1,0,0,0,0,
USER_03002,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03003,treatment,Excellent,Medium,1,1,1,1,1,1,16957.0
USER_03004,control,Fair,High,1,1,0,0,0,0,
USER_03005,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03006,control,Good,Medium,1,1,0,0,0,0,
USER_03007,control,Poor,Low,1,1,0,0,0,0,
USER_03008,treatment,Good,Medium,1,1,1,1,1,1,13991.0
USER_03009,treatment,Good,Medium,1,1,1,1,1,1,18273.0
USER_03010,control,Excellent,Medium,1,1,1,0,0,0,
USER_03011,treatment,Fair,High,1,1,1,0,0,0,
USER_03012,treatment,Good,Medium,1,1,1,0,0,0,
USER_03013,treatment,Good,Medium,1,1,1,1,1,1,17374.0
USER_03014,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03015,control,Good,High,1,1,0,0,0,0,
USER_03016,treatment,Fair,Medium,1,1,0,0,0,0,
USER_03017,control,Fair,Medium,1,1,0,0,0,0,
USER_03018,control,Good,Low,1,1,0,0,0,0,
